tweet_id,text,Violenc,Hate,Vulgar,HateSpeech
1492446931909582848,"از وقتی خوروی خارجی #یاسر_جبرائیلی مورد انتقاد قرار گرفته همه ارزشی ها یا پدرهاشون #کارمند هستند یا خودشون، وضع مالی شون هم خیلی از جبرائیلی بهتره هیچ مشکلی هم ندارن! 
من موندم پس چرا هر روز دارن اعتصاب و اعتراض می کنند!؟",0,0,0,0
1229373619953790976,صدا و سیما که به طور رسمی از برنامه های قالیباف به عنوان رییس مجلس میگه 🤔 https://t.co/5d1szCAKAj,0,0,0,0
1414343526679199754,"یعنی خااااااااک بر سرتون با این تیم ملی 

خاک بر سرتون 

خاک عالم بر سرتون .

یه مشت آشغال گل نزن .

هفت متر دروازه رو نمیتونه گل کنه .

#Euro2020Final 
#EURO2020 
#England",0,0,1,1
1629905626112352256,دو تا موش کثیف صابون شدند,0,0,0,0
1612795927278022656,"ما همه با هم هستیم
همه با هم بسوی سرنگونی رژیم بچه کش

#مهسا_امینی
#IRGCterrorists 
#IranRevolution",1,0,0,1
1652862342722617344,"به والله قسم اگر ما به این بی تفاوتی نسبت به کشته شدن بی گناهان(روحانی دربابل،مامور انتظامی،وعامر دفاع کننده از حق دودختر مورد تعرض درمشهد)،ادامه بدیم روزی خواهد رسید امام حسین زمان مان رو درجلوی چشمانمان سر ببرند و مابی تفاوت ازکنار آن بگذریم!
#قانون_را_اجرا_کنید",0,0,0,0
1110283053824385035,کاش سیل بیاد تو استودیوئه لذت فوتبال این توتونچی و رسول مجیدی کیری رو با خودش ببره,1,0,1,1
1509084961764220932,عِرق ملی و میهن پرستی‌اتون، وقتی اون سر دنیایید و دارید فقط سنگ خودتون رو به سینه می‌زنید برام خنده‌دارترین حس دنیاست :),0,0,0,0
1405070828212043780,"این روزها نه تنها جامعه، بلکه بزرگان جریان‌های سیاسی و مدنی نیز در سردرگمی هستند، این را از کنش‌ها و واکنش‌ها و موضع‌گیری‌ها می‌توان دید.
در این میان آنچه حائز اهمیت است، رعایت #اخلاق_انتخاباتی است. 
انصراف کاندیدا اگر در راستای منافع ملی باشد، از جمله آن است. 

#مهر_علیزاده",0,0,0,0
1267144287197827074,"١٩٧٠ لی ییللرده بر عرب خطیب دییوركه:
""بر ملت الله یولنده یورورسه ناصل عزیز (عثمانلیلر دوری)،
بو یولدن ایریلنجه ده ناصل ذليل (كمالزم دوری) اولدیغنی اكلامق ایسته ینلر
تورك ملتنه باقسینلر...",0,0,0,0
1574350250474627072,"یارو اومده میگه با ما که بچه ی شهیدیم بد شدن و میترسیم بریم بیرون با چادر!
چی میکشید ناموسن؟؟کی به شهیدا توهین کرد؟کی به حجاب و مقدساتتون توهین کرد؟
کم بکش همیشه بکش..
#مهسا_امینی #اشنویه #MahsaAmini",0,1,0,1
1569929084255481857,"از زیبایی های توئیتر اینکه یکی حتی با 50 کیلو فالوئر هم باشه به منشن یا مسیج یا ناشناست دیگه حد اکثر تا فرداش جواب میده. حالا خدا نکنه اینستاگرام یه نفر دو کیلو فالوئر داشته باشه. بمیری هم جوابتو نمیده
واقعا توئیتر &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;",0,1,0,1
1546942591480074241,"سگ برینه به مغز اون تیم تفکر شیطانی که از خیلی سال قبل اعتماد به نفس و از دختر ایرانی گرفتن تا حدی که بدون آرایش جرأت نکنه خودشو به کسی نشون بده و یادش بره غیر از جسم و قیافه خیلی حرفای دیگه واسه گفتن تو جامعه و دنیا داره... مافیای لوازم آرایشی هم که جای خود.
#حجاب",0,0,1,1
1264516726122741761,"(ای وای از بی خردی ها، هیهات)
ای کودن های روزگار همان طور که طرفدار قاسم نمی تواند پشت یک لیبرال بایستد!
یک اصلاح طلب هم نمی تواند از هارنت بگوید! نهایت یک اصلاح طلب همان چپ هایی هستند که از سعدی می افتند به دریدا خوانی !!! جهت مرهم پفیوز بازی! 
این میرها به هر در می زنند!!!",0,1,0,1
1596494887934865408,"بیچاره رعنا رحیمپور رو جر دادن که چرا گفت اینتر اشغال تجزیه طلبه 
#مرگ_بر_سه_فاسد_ملا_چپی_مجاهد 
#مرد_میهن_آبادی https://t.co/V6K0OAiEdN",1,0,1,1
1561065365085556736,منتظریم نظر شیخ  ابطحی   و زیبا کلام در باره فساد  فولاد مبارکه بدونیم؟,0,0,0,0
1651906842841305088,"هزینه ساخت مسکن کماکان صعودی و سرعت اجرای نهضت ملی مسکن پائین است.چرا؟ چون قیمت مواد اولیه که در داخل هم تامین میشود؛ توسط مافیای کثیف قدرت و ثروت ضربدر قیمت کاذب دلاری میشود که اتفاقا گرانفروشی دلار هم کار همین مافیاست!

آقای رئیسی تعلل نکنید، تبر را بر کمر #کاسبان_گرانی بزنید!",0,1,0,1
1256566133957824514,"امثال #تاج‌زاده و #زیباکلام که علیه رهبری اراجیف می‌بافند همان کوفیان پلیدوامام فروش ی هستند که عاشورای حسینی راتئوریزه کردند...تالحظه ای که بربدن امام حسین ع اسب تاختند.
درعوض وظیفه مامقابله بااین عناصرخبیث توام با افزایش دین وبصیرت واطاعت ازآیت الله امام #خامنه_ای تاسرحدجان است",0,0,1,1
1585322044732080130,والا ملت فقط تمركزشون رو بيت رهبرى هست حتىٰ بيت علم الهدىٰ را هم فراموش كردن چه برسه به شاهچراغ !#جاویدشاه https://t.co/Se01ljFVPQ,0,0,0,0
1480629799869632519,بنده به علیرضا دبیر  پیشنهاد میکنم در اولین حرکت بطور عملی گرین کارت امریکاش اتش بزنه و بلند بگه مرگ بر امریکا تا با عملش و کارش این ثابت کرده باشه,0,0,0,0
1594662781307215872,اگه امروز تیم ملی ایران ببره به همتون شیرینی میدم,0,0,0,0
1520075970199314433,"سردار سلیمانی:
با حضور گسترده در راهپیمایی روز قدس، نشان خواهیم داد که تهدید نظامی اثری در اراده ملت ایران ندارد.
#القدس_هي_المحور 
#FreePalestine",0,0,0,0
1497417565668188163,"یه عده هم اصرار دارن بگن ایرانی ها هم تو جنگ خوب بلد بودن فرار کنن و در رفتن. خب باشه فهمیدیم. ایرانی ها بی فرهنگ ترین. بی سواد ترین. ترسوترین مردم جهانن.
خدایا منو از دست خود کمتر بینی نجات بده https://t.co/qFI7PVwX5J",0,0,0,0
1604607036779642880,هر چی به شیعیان فحاشی کنم بازم کمه. اون عبا ریده به تمام عکسای مسی با جام. کیر تو این مذهب و دین,0,1,0,1
1591496177933250560,"#رعنا_رحیم_پور در پیام آخرش با گریه گفت دیگه نمیتونی یکی مث منو پیدا کنی، تو فقط منو برا سکس می‌خواستی.
#پرستو_های_جمهوری_اسلامی",0,0,1,1
1585253241935519746,تقریبا ده روز از زمانی که یامین پور فتنه رو بدون نادر طالب زاده پشت سر گذاشت میگذره :)),0,0,0,0
1605990560996552704,چرا در مورد فاطمه سپهری کم‌ کاری‌می‌کنیم؟ چون چادریه؟ من یه مو گندیده فاطمه سپهری به صد تا رعنا رحیم پور نمیدم.#فاطمه_سپهری,0,0,1,1
1393537934033305601,"در #انتخابات این دوره هم فت و فراوان #سلبریتی داریم اما جنسشان فرق کرده و به قماش 
جبرائیلی ها و ثابتی ها و دانا ها و... تغییر یافته‌ است.

شعار انتخاباتی من : هر ایرانی یک احمق",0,1,0,1
1295970757730799617,"فقط یک طرفدار جمهوری اسلامی مثل #رعنا_رحیم_پور و #نفیسه_کوهنورد میتونه اینقدر وقیح و خوار باشه که بارها و بارها و بارها سکه یک پول بشه و باز هم به رذالت خودش ادامه بده.
در زندگی واقعیم حتی 1نفر ندیدم از این دو بیوجدان خوشش بیاد و طرفدارشون باشه. حتی 1 نفر https://t.co/37XJBDbVnj",0,1,1,1
1450518028924473344,دین و اعتقادات یک نفر به خودش مربوطه نه تو،پس دهنتو ببند و نیا بگو من آرمیم و اسلام و..... بی تی اس به تو وافعا نژاد پرستی و اینا رو یاد داد؟؟؟,0,0,1,1
1658714886447288321,"روزی که مجید کاظمی مرتکب جنایت خانه اصفهان شد، پس از آن به کله‌پزی رفت و با ویدئویی که در فضای مجازی منتشر کرد، گفت: مثل سگ کشتیمشون و حالا هم داریم می‌ریم

❌️آقای اینترنشنال! ایا اعتراف مجید کاظمی قبل از دستگیری هم تحت شکنجه بوده؟
#مجازات_در_ملأ_عام 
#خانه_اصفهان",0,0,0,0
1458513618157416454,"نقد و توضیحات جناب رائفی پور درباره فیلم اسکویید گیم خیلی جالب و مفید بود.
منتها سوال اینجاست که چرا یک شرکت صهیونیستی باید علیه نظام سرمایه داری فیلم بسازد؟!
مگه نظام سرمایه داری در پازل جهانی صهیونیسم تعریف نمی‌شود؟؟

@A_raefipur",0,0,0,0
1595520938455474176,"به نام خداوند رنگین کمان🌈
پیش به سوی ۳ اذر
#زن_زندگی_آزادی_مرد_میهن_آبادی",0,0,0,0
1309944224276713472,"همیشه دوست داشتم رتبه ۱ کنکور شم بعد برم مصاحبه ازم بپرسن چی میخوای بخونی؟
با یه لبخند بگم:هرچی که قبول شم:)))))))
ولی کونشو ندارم انقد بخونم که اول شم.",0,0,1,1
1241812825065943041,"ای رهبر جنایتکار که خون پویا بختیاری ها و  نیکتا اسفندانی ها بر دستانت خشک شده است،دعا کن تا به مرگ طبیعی بمیری،اگر نه چو قذافی و صدام باید از لوله های فاضلاب بیرون بیایی و به دست مردم خشمگین به سزای اعمال ننگینت برسی.دعا کن زودتر بمیری سید علی،دعا کن…
#KhameneiVirus",1,1,0,1
1332495923008647173,خود رتبه ۱ رزیدنتی و رتبه ۱ کنکور اینجا در به در دنبال تمدید ویزا و گرفتن گرین کارد هست، کجایی دادش من! ؟ 😐 https://t.co/rWfUt8mANz,0,0,0,0
1304412653545238529,"برای فردایی بهتر برای ایران و ایرانی از هر قوم و نژاد و رنگ و مذهب
#KingdomWithPahlavi https://t.co/xeXGteb5z1",0,0,0,0
1384535547528585221,"حکومت خودمختار #صدا_و_سیما

سانسور #رییس_جمهور
#توافق https://t.co/hD8VZ8IyuA",0,0,0,0
1528725097019842560,"آبادان،فرزند ایران مادر و فرزند هردو،رخت عزا به تن کردند.
#آبادان_تسلیت",0,0,0,0
1649382418942672896,"بی تو چون شبهای دیگر
امشب آرامی ندارم
در سکوت کوچه ی تو
نیمه شب ره میسپارم
آن زمان این کوچه هرشب
کوچه ی میعاد ما بود
بر لب ما تا سحرگه
قصه ی فردای ما بود
این زمان افکنده بر ما
سایه، دیوار جدایی
ای خدا اخر کجا رفت
روزگار آشنایی
ای کویر سینه ی من
بوته های آتشت کو
در شب سرد جدایی",0,0,0,0
1315909391850319872,"ادعای رژیم ترس از شکل گیری اعتراضات مردمی وقیام است
ثانیا مگر در رژیمی که از رهبرش گرفته تا مامور شهرداری اش دزده مگر به کسی موبایل میدهند
بابا این حرامزادگان مال مردم را ندزدند
توی روز روشن اجناس دستفروش،موتورسیگلت مردم را میدزدند
البته که باید به جای خودکشی انها را کشت https://t.co/YodhD2vC4E",1,1,0,1
1601640235053744129,"#انتقام سخت
حال که رژیم منحوس آخوندی دست به اعدام معترضین زده به خونخواهی از شهدای راه آزادی میهن عزیزمان از فردا ۲۰ آذرماه خیابان رابه قتلگاه آخوندها ومزدوران جیره خوارحکومت بدل میکنیم.
خواب شب را برمزدوران حکومت حرام میکنیم.
#محسن_شکاری
#مهسا_امینی 
#جاوید_شاه",1,1,0,1
1645733542037532675,کسی برای این پرسش پاسخ ندارد. دختر و پسر زیر هجده سال، صلاحیت و اهلیت خرید و فروش خودکار را ندارند ولی دختر نه سال و پسر پانزده سال تمام قمری حق ازدواج و طلاق دارند. گفته اند اولی مالی است و دومی غیر مالی,0,0,0,0
1572764661979975680,"آدم های حقیری چون علیرضا دبیر و عباس جدیدی کجا و چهره هایی مانند علی کریمی و مهدی مهدوی کیا کجا جالبه بدونید که خبرگزاری معلوم الحال فارس به جادوگر فوتبال ایران زمین مان برچسب اپوزوسیون زده فردا پس فردا هم مهدوی کیا رو حذف میکنند از سرمربی گری تیم امید 👇
https://t.co/u7pnXhhayB",0,0,1,1
1376160420994682884,نگار مرتضوی از #آزاده_نامداری چی کم داره,0,0,0,0
1284206551641792514,"خاک بر سرتون که بعد از این همه مدت هنوز مین هست
بعد بیا بودجه بذار برای طرح حجاب
#اعدام_نکنید 
همچنین #مريم_رجوي_گوه_خورد در ادامه #مریم_رجوی_گه_خورد https://t.co/wFYZ5YgwbH",0,0,1,1
1623592493047504901,"حق طلاق به شرطی که خانم مجبور باشع شاغل باشه من خرجی زنی که حق طلاق داره نمیدم خانم مهریه اش یه شاخه گل باشه...
بدون هیچگونه شرط ضمن عقد دیگه ای من باید بتونم بدون یک ریال هزینه زنمو طلاق بدم... اونوقت میشه برابر... https://t.co/EoWFtP8cAg",0,0,0,0
1381538836937854976,"🚨 یمن با ده فروند پهپاد صماد ۳, تاسیسات نفتی آرامکو را در جده و جبیل مورد هدف قرار دادند و همچنین سایت های نظامی تروریست های سعودی در خمیس مشیط و جیزان به وسیله پنج فروند پهپاد قاصف ۲K و دو فروند موشک بدر مورد هدف قرار گرفتند.",0,1,0,1
1551158031890751493,"عاااوره بابا من خودم مامور ایلومناتی عم.
بیشوخی حس میکنم یه همچین دمو دستگاهی هست ولی نه انقدر ترسناک ویچیده که داره نشون داده میشه. https://t.co/l48J0H2alK",0,0,0,0
1649130777249206273,"كه ميخواييد استقلال بگيريد يا سمت فدرال برييد 
براى ملت كُرد كه دنبال فدرال هستند يا ميخوان جدا شن 
امروز پانترك ها تجزيه طلب 🤣 با پانكردها درگير شدن 
تا اينا يه جون هم افتادن به انقلابمون برسيم https://t.co/EknB0TRW5B",0,0,0,0
1288283461036449793,"آخ وطن از کدوم دردت هشتگ بزنیم که زخم های فراوانی داری
#من_مسلمان_نیستم
#china_Get_out_of_Iran 
#china_get_out_of_hongkong 
#فروش_ایران_ممنوع 
#فروش_زینب_ممنون
#جمهوری_اسلامی_انتخاب_من_نیست 
#لغو_فوری_اعدام",0,0,0,0
1401505736673349639,"پاسخ رئیس دفترمقام معظم رهبری به مهرعلیزاده نسبت به ادعای تغییرات متعددمدیریتی رئیسی: 
آقای رئیسی چند مرتبه به بنده گفتند که دل کندن از آستان قدس برای ایشان خیلی مشکل بود اما مقام معظم رهبری تاکیدکردند که اگرشمادرمسئولیت جدید خودگره ازکاریک مسلمان بگشایید،ثواب بیشتری خواهدداشت.",0,0,0,0
1301848933828763648,"بعضیام دلداری دادنشون مثه 
بادبزن زغاله ، هدفشون خنک شدنت
 نیست میخوان آتیشت بیشتر شه

دیدم ک میگم",0,0,0,0
1257349494137671681,"مجاهدی هست دستی به سر پیج اسرائیل به فارسی بکشه؟؟ 
برای روز قدس چه برنامه ای داریم
برای روز قدس چه برنامه ای داریم
برای روز قدس چه برنامه ای داریم

#القدس_لنا
#مرگ_بر_اسرائیل 
#FreePalestine",1,0,0,1
1635698681348333569,"🎥 عصبانیت شدید تحلیلگر شبکه‌های رژیم صهیونیستی از اعمال قدرت ایران بر شبکه سعودی اینترنشنال!!!

🔹️ ""امیلی شریدر، تحلیلگر و کارشناس شبکه‌های رژیم صهیونیستی از احیای روابط ایران و عربستان به شدت عصبانی شده و می‌گوید: من برای کارکنان این شبکه متاسف هستم، اینها اسباب بازی نیستند",0,0,0,0
1316992237893464064,از همه بیشتر استان گیلان درگیر این وضعیت هست ووضعیت قرمز برای این استان اعلام شده یعنی تا ۳۰ سال دیگه نژاد گیلک ازبین میره فاجعه یعنی این ! https://t.co/orj150F7qT,0,0,0,0
1604716032320487425,"آقا اصلا عبا نیست.لباس سنتی ، بسیار زیبا وارزشمند 
کدوم جام جهانی کشور میزبان ، لباس سنتیش رو تن برنده ی جام کرده؟ من جای مسی بودم در نهایت ادب و احترام اون لباس رو درمیاوردم میگفتم ممنون از هدیه ی ارزشمندتون ، با خودم یادگاری می برم ولی ترجیح میدم عکسهام با لباس تیم کشورم باشه",0,0,0,0
1571100237674221568,"ما با #گشت_کشتار مشکل نداریم. مشکل اصلی جمهوری قاتل و خونخوار و کثیف اسلامی است.
#مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی",1,1,0,1
1227915361351323648,"ما چیکار کنیم که این فارسی زبانانِ خود ایرانی پندار دست از سر #ایران بردارند. بابا به والله ایرانی بودن به فارسی حرف زدن نیست و اون افغانی و پاکستانی و یمنی و عراقی و لبنانی ای که داره در راستای منافع ایران و شیعه خدمت میکنه از خیلی از این فارسی زبانها ایرانی‌ترن.
@BBCArdalan https://t.co/GfdUMVotDi",0,0,0,0
1585894245918973952,"جمهوری نفهم اسلامی
سفاهت، بلاهت، حماقت و...  سرتا پای مملکت رو گرفته
لعنت به رییس صدا و سیما و اونی که منصوبش کرده
لعنت به جمهوری اسلامی
#مهسا_امینی https://t.co/cVElMwfbkv",0,1,0,1
1619118695737102337,بله کاملا موافقم دشمنان ایران تمام قدرت و ثروت مارو نثار اجنبی کردند،وما را جیره خوار وارثان تزار که باکو را از ایران جدا کرد کردند...حواسمان بجای باکوی مسلمان شیعه به کاراکاس و حلب ویمن و نیجر واینهاگرم بودوطرف ایروان راکه گرفتیم باکو هم یقین کردازماآبی گرم نمیشود و شدآنچه نباید https://t.co/WTFq5ARf7E,0,0,0,0
1579214882313932800,وقتی میگم #مهسا_امینی، شامل داغ برادرانم #داریوش_علیزاده و #بهنام_لایقپور و #زاهدان هم هست.,0,0,0,0
1546241556134461441,هیچکس تا ابد واسه تو نمیمونه،همونطور که تو تا ابد واسه کسی نمیمونی...,0,0,0,0
1236345717066776576,"طرف یه توییت میزنه۲۰ثانیه خوندش طول میکشه۳۰دقیقه ترجمه فارسی به فارسیش! من نمیدونم چه اصراری دارن فرهیختگی خودشون رو تو۲۸۰تا حرف تو توییتر نشون بدن،یجور مینویسه انگار داره با فردوسی و مولانا حرف میزنه!
ترجمه آسان با نیلا👇🏼
تخطئه :زر میزنی
جماع:داگی
استفطاع:هنوزم نمیدونم چی میشه",0,0,0,0
1587761122420981761,"ولی تهش مشخص میشه زن حججی نفوذی اسرائیله این زن شبیه هیچکس نیست در عین حال کمر به قتل بسیجی‌ها بسته
هیچ محدودیتی هم برای رابطه جنسی نداره فقط کافیه بسیجی باشی تا باهات بخوابه",0,0,1,1
1582399578464464896,"من با رائفی پور کاری ندارم با کصخلایی که بهش میگن استاد کار دارم 
#مهسا_امینی 
#اعتصابات_سراسری",0,1,1,1
1595000230608572416,"#مهدی_طارمی #علیرضا_بیرانوند #روزبه_چشمی #وحید_امیری #مهدی_ترابی و بقیه...
همین قدر رو بدونید که شاید ملت زورشون به اسلحه #حکومت_جمهوری_اسلامی نرسه ولی واسه شماها که خودمون گندتون کردم تره هم خورد نمیکنیم!
فاتحتون خوندست دیگه
#کیرم_تو_بیت_رهبری",1,1,1,1
1571758856039981058,چقدر به همدیگه میپرید :| الان باید همه باهم متحد باشن و هرکی از هر روشی میتونه استفاده کنه. یارو میاد آهنگ میخونه فحش میدی، یارو میاد عزا اعلام میکنه فحش میدی، میاد با افراد سرشناس مصاحبه میکنه باعث کمکه فحش میدی. یارو میاد حجابشو برمیداره مصاحبه میکنه، فحش میدی. چتونه؟؟؟؟؟,0,0,0,0
1539869909932560384,ترور طائب حتی اگه واقع شده باشه بیشتر شبیه به نجات یک مامور مهمه تا ترور. اگه هم ساختگی باشه برای رفع آبروریزی پشت دلیل اصلی برکناری هست #حسین_طائب,0,0,0,0
1532475275807694848,دهها هزارنفر به دلایل مهم و مختلفی بر اثر کرونا جان باختند و صدها هزارخانواده عزا دار وکادر درمان ما بسیار اذیت شد و فداکاری کرد بازهم خدارو شکر که تلفات کرونا به تک رقمی و بعضاً صفر رسید خدایااین ملت و وممکلت را از هرچه مرض و بیماری # فساد و بلا و  فقر #خشکسالی #جنگ حفظ بفرما,0,0,0,0
1536040351974232064,"#آگاه_شویدآگاه_سازید 
🎥مردمی که برای کمترین حقوق خود ، کتک میخورند ، زندانی میشوند و اعدام میگردند!!!
...واین بدبختی تاکی ادامه دارد...؟!

#درک_درست_ازمسائل_سیاسی 
#هموطن_بپاخیز #ایرانی_بپاخیز 
#ننگ_بر_رژیم_کثیف_جمهوری_اسلامی",0,1,0,1
1604620231636303872,و حالا جدا از بحث کثافت اسلام و  #WorldCup2022 و اینکه مسی شبیه خفاش تازه از تخم در اومده شده بود، سؤالم اینه این عبا پوشیدنش مصداق cultural appropriation نمیشه؟ 🤔 https://t.co/lLjbVyoFMF,0,1,0,1
1574385338683883523,"برادران و خواهران (برعنداز) ، چریک ، فدایی ، مجاهد ، جنگجو ، سامورایی ، گرگ بیابون ، پلنگ مازندرون !
اگر برعندازیتون تموم شد تشریف بیارید پایین که دیگه داره سرمون درد میگیره ..!!

#ربع_پهلوی_بمیری_سلطنت_و_نبینی",0,1,0,1
1265440381086416898,"حکمت 335
 آفات اموال (اقتصادى)
وَ قَالَ [عليه السلام] لِكُلِّ امْرِئٍ فِى مَالِهِ شَرِيكَانِ الْوَارِثُ وَ الْحَوَادِثُ .
و درود خدا بر او ، فرمود: براى هر كسى در مال او دو شريك است: وارث و حوادث.
 (در لحظات پایانی عمر تازه حسرت می خوریم که چرا از راه حرام  پول پیدا کردیم)",0,0,0,0
1583524391304179713,"فقط اونجا که آخرش نوشته
         نگار مرتضوی       

#مهسا_امینی #اعتصابات_سراسری https://t.co/GBbOp9Mnwm",0,0,0,0
1424648839764627458,معلوم وقتی #طالبان_تروریست و جنایتکار رو جنبش اصیل منطقه می‌دونند تومملکت هم یه نفر طالبان‌وار  به خودش اجازه میده به حجاب مردم گیر بده بعد که حرف رو گیر ندادن با ماشین زیرشون بگیره,1,1,0,1
1420164716220067848,"ببخشید میون صحبت هاتون درمورد #خوزستان_تشنه مزاحم میشم
اگه خوزستان آب خوراکی داشت و برای دام و کشت آب نداشتند و اعتراض کردند باید عرض کنم وسط شهر #اصفهان آب خوراکی نیست و داره با تانکر آبرسانی میشه :)

اگه جوگیری تون خوابید خواهشاً نسبت به بقیه شهر ها هم بی تفاوت نباشید",0,0,0,0
1332379926851366914,"“گزارش تلویزیون ف ارت بلژیک
آژانس امنیت ملی بلژیک
اسدالله اسدی مأمور مخفی سرویسهای امنیتی ایران است
استاتوی دیپلماتیک او یک پوش است” 
#ShutDownIranTerrorEmbassies 
#IWasATarget 
https://t.co/CamEm2SaiK",0,0,0,0
1584737194056462336,تو خودت اکانت ناامنی عزیزم وقتی میری پست های رعنا رحیم پور را لایک میزنی ! https://t.co/zWwApEQ2CZ,0,0,0,0
1263409164077891587,"به ازای هر ایرانی حداقل ۱۵۰۰متر زمین قابل کشت وجود داره؛

یه خانواده ۴ نفره ۶۰۰۰ متر زمین؛

تو اون زمین میشه گندم و میوه و همه چیز کاشت و ۴تا دونه گاو و گوسفند و مرغ و خروس پرورش داد و مشکل خوراک و مسکن و ازدواج و...حل میشه!

زمین هم که خدا داده و باید مجانی باشه.

تفکر",0,0,0,0
1603707222756057090,"گفتی که تو شاعری؟
از کجا آمده‌ای؟
پوستی نرم داری...
دژخیم! می‌شنوی مرا؟
من سرش را ارزانی‌ات می‌دارم
بگیرش، اما پوستش را دست‌نخورده بیاور برایم
پوستش ارزشی گران دارد از برایم.
پوست مخمل تو
فرش من خواهدبود.
گفتی که تو شاعری؟
شعر جهان عرب | ادونیس | فیروز شیروانلو
#انتشارات_روزبهان",0,0,0,0
1604552578108366851,مسی عبا پوشید هم کار خودمونه 😁,0,0,0,0
1507453329256947714,"دانایی آغاز تباهی‌ست؛
تو برای هر شناخت تازه‌ای 
باید گوشه‌ای از خودت را قربانی کنی!

#خانه_ادریسی‌ها 
#غزاله_علیزاده",0,0,0,0
1457255094035038210,"من به عنوان یک خانم حق طلاق رو برای خانم ها صحیح نمیدونم...

+ احساسی هستیم‌ و امکان داره با یک اتفاق کوچیک حقمونو اجرا کنیم...

اگرموافقید دلایلتون رو بگید🙏🏻
#زندگی
#خانواده",0,0,0,0
1605313992431661056,یکی فرخ نژاد رو بگیره.,0,0,0,0
1646811466278793216,"زنده مرده فلسطینارو گاییدم
زنده مرده لبنانیارو گاییرم
زنده مرده سوریه ایهارو گاییدم
زنده مرده یمنیارو گاییدم
زنده مرده بنیان گذار جمهوری اسلامی رو گاییدم
زنده مرده ضحاکعلی و دارو دستشو گاییدم
زنده مرده آخوند،عرزشی٫بسیجی و سپاهی رو گاییدم
 در نهایت زنده مرده #علیرضا_دبیر م گاییدم",0,1,1,1
1494307229679427588,به مرحله ی رسیدم که دیگه هیچکس برام  جذاب نیس...,0,0,0,0
1640455192821788673,"این سگ پدر که میدونه شعار مرگ بر فارسی معادل down with انگلیسیه، تهدید به مرگ نیست، تهدید وقتیه که بگی من میگامت و این حرفا، نه اینکه شعار بدی. اما برای اینکه جلوی ازادی بیان ما رو بگیره میخواد بد جلوه بدش. من که میگم به کیرم اگر ساسپند میشم.
#مرگ_بر_سه_فاسد_ملا_چپول_مجاهد https://t.co/eMpqXmMCwH",1,1,0,1
1419312761004195841,"#کیمیا_علیزاده طلای المپیک نوجوانان 
(۹۳) و برنز بزرگسالان (۹۵) را #باحجاب (به قول خودش سرکوب) به دست آورد،  تا الان دو مرتبه #بی‌حجاب ناکام شده است. همین؛ صرفاً جهت اطلاع",0,0,0,0
1258419252295536641,"عین آپاچی ها از همه جهت حمله کردن به #رائفی_پور و تو این شلوغ بازار بی سروصدا قیمت #پراید رو کردن ۹۰ میلیون !!!!! 
قشنگ نیست ؟!

#پراید_ارابه_مرگ
#دولت_دروغ
#تورم_افسار_گسیخته
#فساد",0,0,0,0
1578423068380102664,"وسط این مسائل کوتاه بگم کص ننت حاج ملک
#استقلال
#مهسا_امینی",0,0,1,1
1296872197173125120,"کامران نجف زاده از دو قدمی پمپیو داره گزارش تهیه میکنه از ضعف آمریکا میگه
والا بخدا زور داره یه بابایی کچل گوزوی رفته اونجا زر زر الکی میکنه پول مفت میگیره",0,0,1,1
1404006630887460866,"آقای #همتی در نظام رویایی شایسته سالاری شما مدیر عامل بانک دولتی بودید و دیگران :
رییسی امام جماعت شهرستان
رضایی افسر بازنشسته
مهر علیزاده مدیر بازنشسته سایپا
جلیلی معلم دینی
قاضی زاده پزشک 
زاکانی ؟
در این دایره انتخاب محدود به شما #رای_میدهم
 راه را برای نخبگان هموار سازید",0,0,0,0
1570356102063325184,"ی روزی دختر هوسوک
میره کنار باباش و باهم دزدکی لاک میزنن و همه خونه رو کثیف میکنن
بعدشم مجبور میشن همه شبو بیرون بموننن:))))))
I vote #BTS             #BTSKPOP #LeftandRight #BTSARMY for #BreakTudoAwards 2022 (@BTS_twt)",0,0,0,0
1647166463067971585,"من ی رفیق دارم که سر هرچی نقاشه
رو در و دار و درخت و همه دیوارا کشید
رو من و تو و اینا اونا همه جا کشید
رو بنر صدا و سیما و صدا آمریکا
واسه اونا که خراب و خوابن و بیدارا کشید
واسه لش و لوش و لات و لوطی و بیکارا کشید
رو هرچی که بود و نبود همه جا کشید
اون گفت به شما بگم همه جا کشید",0,0,0,0
1412063219791839237,"از ساعت۱۲ و نیم  تا ۴ برق قطع بود.
الان دوباره قطع شد. نمیدونم تا کی.
مملکت دست یک مشت پیر خرفت و تعدادی کودن بی کفایته.",0,1,0,1
1376220926983819267,"👤 توییت استاد #رائفی_پور 

✍ سازمان ملل شوخیه مضحکی است وقتی قرار است به دست قدرتمندان اداره شود و کودکان در آغوش مادرشان از گرسنگی جان دهند. مردم به خودمان بیاییم. دنیا منجی‌اش را می‌طلبد.

#ThePromisedSaviour 

🌐https://t.co/jlATJRBlR9

✅ @Masaf",0,0,0,0
